Time,Source,Destination,Protocol,Length,Src port,Dest port,Target
21:44.5,192.168.122.34,192.168.122.190,TCP,66,51458,80,1
21:44.5,192.168.122.34,192.168.122.190,TCP,66,52093,80,1
21:44.5,192.168.122.34,192.168.122.190,TCP,66,52094,80,1
21:44.5,192.168.122.34,192.168.122.190,TCP,66,52095,80,1
21:44.5,192.168.122.34,192.168.122.190,TCP,66,52096,80,1
21:44.5,192.168.122.34,192.168.122.190,TCP,66,52097,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52515,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52516,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52517,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52518,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52519,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52520,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52521,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52522,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52523,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52524,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52525,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52526,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52527,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52528,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52529,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52530,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52531,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52532,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52533,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52534,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52535,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51459,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51460,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51461,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51462,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51463,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51464,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51465,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51466,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51467,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51468,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51469,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51470,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51471,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51472,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51473,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51474,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51475,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51476,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51477,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51478,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50061,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50062,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50063,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51479,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51480,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51481,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50064,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50065,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52536,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52537,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50066,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50067,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50068,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50069,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52538,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52539,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50070,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52540,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50071,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50072,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50073,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52541,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52542,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52543,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50074,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50075,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52544,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52545,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52546,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52547,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50076,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50077,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50078,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50079,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52548,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52549,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50080,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50081,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50082,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52550,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52551,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50083,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50084,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50085,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51482,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51483,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51484,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51485,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51486,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51487,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51488,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,52552,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50086,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50087,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50088,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51489,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51490,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51491,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51492,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50089,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50090,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50091,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51493,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51494,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51495,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50092,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,50093,80,1
21:44.6,192.168.122.34,192.168.122.190,TCP,66,51496,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,51497,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,51498,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50094,80,1
21:44.7,192.168.122.46,192.168.122.190,TCP,66,50267,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50095,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50096,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50097,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50098,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,51499,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50099,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50100,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50101,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50102,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50103,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50104,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50105,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50106,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50107,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50108,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50109,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50110,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50111,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50112,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50113,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50114,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50115,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50116,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50117,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50118,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52553,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50119,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50120,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52554,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50121,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50122,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50123,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52555,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52556,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50124,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52098,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50125,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50126,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50127,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,51500,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50128,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50129,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50130,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50131,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,51501,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50132,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,51502,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,51503,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50133,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50134,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50135,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50136,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50137,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50138,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50139,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50140,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50141,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50142,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50143,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50144,80,1
21:44.7,192.168.122.46,192.168.122.190,TCP,66,50274,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50145,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50146,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50147,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50148,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50149,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50150,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50151,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50152,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50153,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50154,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50155,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50156,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50157,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50158,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50159,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50160,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50161,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52557,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50162,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50163,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52099,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52558,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50164,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52100,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50165,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50166,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50167,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50168,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50169,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52559,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50170,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50171,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50172,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52101,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52102,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52103,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52560,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50173,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50174,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52104,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52105,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52561,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50175,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52562,80,1
21:44.7,192.168.122.46,192.168.122.190,TCP,66,50275,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,52563,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50176,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50177,80,1
21:44.7,192.168.122.34,192.168.122.190,TCP,66,50178,80,1
21:44.8,192.168.122.190,4.1.82.185,TCP,66,50066,443,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50179,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50180,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52106,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52107,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52108,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52109,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52564,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52565,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50181,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50182,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50183,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50184,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50185,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52110,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52111,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50186,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50187,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50188,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50189,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52112,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52113,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52114,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52115,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52116,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52117,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50190,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50191,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50192,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50193,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50194,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50195,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50196,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50197,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50198,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50199,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50200,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50201,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50202,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50203,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50204,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50205,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50206,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50207,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50208,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50209,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50210,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50211,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50212,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50213,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50214,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50215,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52118,80,1
21:45.0,192.168.122.46,192.168.122.190,TCP,66,50283,80,1
21:45.0,192.168.122.46,192.168.122.190,TCP,66,50288,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50216,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50217,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50218,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50219,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50220,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50221,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50222,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50223,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50224,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50225,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50226,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50227,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50228,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50229,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50230,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50231,80,1
21:45.0,192.168.122.46,192.168.122.190,TCP,66,50284,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50232,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50233,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50234,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50235,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50236,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50237,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50238,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50239,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50240,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50241,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50242,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50243,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50244,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50245,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50246,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50247,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50248,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50249,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50250,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50251,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50252,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50253,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50254,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50255,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50256,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50257,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50258,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50259,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50260,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50261,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50262,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50263,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50264,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50265,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50266,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50267,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50268,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50269,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50270,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50271,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50272,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50273,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50274,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50275,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,52119,80,1
21:45.0,192.168.122.34,192.168.122.190,TCP,66,50276,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50277,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50278,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50279,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50280,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50281,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,52120,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50282,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50283,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50284,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50285,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50286,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50287,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50288,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50289,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50290,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50291,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50292,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50293,80,1
21:45.1,192.168.122.46,192.168.122.190,TCP,66,50286,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50294,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50295,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50296,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50297,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50298,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,51504,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50299,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50300,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,50301,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,51505,80,1
21:45.1,192.168.122.34,192.168.122.190,TCP,66,51506,80,1
